loan_id,no_of_dependents,education,self_employed,age,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
11670,3,1,1,27,1085000,37920,9,674,83700,97400,37400,464500,1
11671,2,1,0,25,887000,41560,14,483,49400,41900,12500,875500,0
11672,0,0,1,60,1064000,25240,12,313,21000,85500,10000,242200,0
11673,3,1,0,36,467000,22290,27,491,97500,87300,19900,376300,0
11674,2,0,0,34,1270000,4090,21,570,37500,18200,30800,748100,1
11675,0,1,1,31,1273000,45840,12,339,19600,69800,36200,424400,0
11676,5,0,0,22,1427000,23760,11,800,47400,69400,6200,605400,1
11677,0,1,0,57,483000,41860,14,773,82100,14900,6400,306100,1
11678,0,1,1,57,970000,49410,28,333,72900,77900,30100,666800,0
11679,0,1,0,36,1113000,11740,7,523,18200,45500,1800,919300,1
11680,4,0,1,35,638000,45760,17,646,21400,98700,29000,655800,1
11681,2,0,1,79,1350000,41230,17,862,88200,500,1500,117800,0
11682,2,0,1,39,1014000,4670,26,809,14800,44600,48600,355900,1
11683,5,1,1,48,1259000,16930,20,889,24500,67900,16400,171100,1
11684,2,1,0,61,823000,30100,5,351,56600,63200,26500,609000,0
11685,2,0,1,33,201000,2460,22,409,54800,20400,36100,117800,0
11686,5,0,0,45,1098000,46680,8,537,5600,53300,46000,27900,0
11687,5,0,0,29,468000,12140,23,702,41800,77100,39100,474300,1
11688,1,1,1,38,286000,21410,13,718,11200,91700,29800,983500,1
11689,0,1,0,51,807000,26710,20,873,1900,40800,21000,680600,1
11690,4,0,1,32,1071000,36970,12,707,66700,35800,25600,745400,1
11691,5,1,0,53,1214000,33810,13,417,60900,87400,22000,263100,0
11692,5,0,1,50,480000,47640,25,409,23900,98100,4200,419700,0
11693,3,0,0,76,404000,46180,25,716,6900,38900,29800,137500,0
11694,4,1,1,72,1096000,39660,15,634,46100,87700,15600,336500,0
11695,4,0,1,37,1423000,23520,28,323,65800,35000,11000,286400,0
11696,1,1,1,69,907000,10700,21,504,89400,99100,1400,510600,0
11697,3,0,1,53,670000,4190,26,830,39000,35900,46200,980100,0
11698,4,1,1,28,1085000,30430,25,677,47000,37600,14000,139600,1
11699,0,1,0,31,1362000,28740,25,873,62300,53100,12400,147500,1
11700,4,0,1,40,1281000,38910,12,343,57700,46500,43100,91300,0
11701,5,1,0,69,338000,6230,5,859,36300,73500,29000,182800,1
11702,5,1,0,67,313000,35910,16,315,48600,74300,15400,115200,0
11703,1,0,1,80,773000,37800,7,577,8700,63700,14800,170400,0
11704,5,1,1,49,1426000,39830,27,609,76600,12000,9300,163800,1
11705,5,0,0,49,543000,3290,21,414,3200,20500,27600,834400,0
11706,5,0,0,74,648000,9330,5,598,40800,32700,45700,94900,0
11707,1,1,0,75,1217000,30190,19,372,83800,58200,44200,797400,0
11708,0,1,0,46,567000,46130,8,326,55700,70700,41800,920500,0
11709,1,1,1,62,989000,1970,21,393,56100,16900,4900,538900,0
11710,1,0,0,47,512000,47950,15,831,17600,85000,27300,357500,1
11711,1,0,1,63,1488000,38540,27,598,98500,97300,7200,434200,0
11712,1,1,0,77,1223000,20760,23,347,75200,98200,42800,117600,0
11713,0,0,1,34,1232000,45330,16,871,37200,66300,6200,934900,1
11714,0,0,0,45,572000,49770,12,458,52800,81300,1900,491200,0
11715,4,1,1,58,560000,23480,8,513,27500,7000,47800,547600,1
11716,4,1,0,48,363000,7750,27,792,53600,4500,32800,371900,1
11717,5,1,1,60,743000,37830,29,634,90700,38100,3100,966700,0
11718,0,0,0,55,1459000,46520,9,413,17300,63200,16100,711300,0
11719,3,0,0,36,789000,27740,17,770,5900,47800,21700,799200,1
11720,1,0,1,48,1266000,30570,23,564,4800,45800,11600,757400,1
11721,5,0,0,39,652000,40700,18,659,85900,77100,35100,249300,1
11722,0,0,1,55,1062000,40570,23,470,30200,16800,44400,258800,0
11723,3,0,1,70,229000,19340,23,815,82900,29400,2800,779200,0
11724,4,0,1,62,396000,28800,16,521,99300,57600,47800,855300,1
11725,2,1,0,75,550000,18870,27,657,38400,66400,22800,245300,0
11726,4,1,1,78,826000,34720,21,339,92600,83100,15700,841700,0
11727,3,1,1,74,891000,8660,16,661,10200,82600,1200,199400,0
11728,3,1,0,49,1273000,5210,6,843,79600,78100,34600,642200,1
11729,3,1,0,39,927000,29380,7,856,45300,96400,25700,691700,1
11730,5,1,1,31,369000,48280,20,464,91500,23500,17600,888400,0
11731,4,0,1,63,1022000,1250,6,768,67600,6200,35100,582300,1
11732,0,1,0,32,663000,23020,17,552,90800,55900,23400,190300,1
11733,5,1,1,21,1369000,7820,7,406,46300,51800,17000,905100,0
11734,3,0,0,52,641000,23090,13,401,61800,43800,38700,844000,0
11735,5,0,1,35,833000,4310,24,566,56300,24900,26300,795000,1
11736,4,1,1,35,647000,10120,9,810,90300,3400,32800,192500,1
11737,3,1,0,64,1269000,25280,5,537,91900,81100,40900,636800,1
11738,0,0,0,32,1356000,5540,27,658,87000,90900,31100,389600,1
11739,3,0,0,72,1278000,24900,15,498,70900,86400,7700,985800,0
11740,4,1,0,70,342000,41740,21,350,93300,6500,44000,336800,0
11741,0,1,0,54,919000,21120,6,427,60000,43600,30900,287500,0
11742,1,0,1,60,1193000,11300,12,778,64500,75900,48600,670900,1
11743,3,0,1,53,647000,47220,9,402,15200,2500,25300,533600,0
11744,2,1,1,23,875000,22090,15,362,89000,43500,47400,834500,0
11745,2,1,0,46,1152000,5820,28,463,33700,7500,1900,520600,0
11746,5,1,0,69,478000,31760,28,856,10600,56700,42200,393600,0
11747,0,0,1,64,1157000,27570,26,490,87200,19800,28100,199800,0
11748,0,0,1,39,1380000,32200,27,729,88000,36700,44700,426600,1
11749,3,0,0,70,1350000,48520,19,373,68900,63600,24500,712900,0
11750,3,0,0,70,764000,32450,7,670,98100,71300,7200,922300,1
11751,5,1,0,65,1267000,17920,28,828,76600,32700,6600,97200,0
11752,5,1,0,21,1304000,15660,14,728,21400,27500,7400,653100,1
11753,4,1,0,39,1256000,36450,16,462,87500,64600,31100,771200,0
11754,4,1,1,76,207000,26790,20,451,31800,99300,27100,395900,0
11755,4,1,1,52,1339000,8300,27,830,14500,15800,17600,73700,0
11756,3,0,0,21,793000,1040,5,778,69600,7900,38300,825400,1
11757,3,1,1,54,775000,1040,29,336,21100,58200,26600,178300,0
11758,4,0,0,56,833000,14220,26,348,2900,98200,14000,472100,0
11759,1,1,0,55,1438000,33060,22,799,65600,51100,22500,240400,0
11760,3,0,1,60,679000,2380,7,561,12100,80500,30200,420700,1
11761,1,0,1,34,531000,38070,18,780,92700,72800,34100,893200,1
11762,5,0,1,49,1216000,17580,10,489,14600,3100,3700,536400,0
11763,0,0,0,37,1422000,17830,23,897,92900,74400,45700,394600,1
11764,1,0,0,35,1348000,14370,13,455,22100,55600,44200,629600,0
11765,0,1,1,42,835000,13190,14,374,43400,6400,5700,602600,0
11766,1,0,0,41,423000,47810,8,352,48400,59900,36800,23400,0
11767,3,0,1,22,1152000,9660,29,523,99000,42200,31300,18600,0
11768,2,1,0,30,1360000,36330,18,363,82100,97800,18600,999600,0
11769,3,0,1,62,343000,27240,26,557,36900,24900,4800,779600,0
11770,1,0,0,41,1121000,35710,18,528,62000,88000,41600,39600,1
11771,3,0,1,69,614000,16320,14,760,66200,38300,30000,931000,1
11772,2,1,0,74,890000,33720,17,497,59900,40700,16000,124300,0
11773,1,0,0,63,774000,14030,20,334,67700,94600,34600,582800,0
11774,1,0,1,43,562000,13110,24,800,64500,9200,12900,993900,1
11775,1,0,0,76,1498000,42160,23,820,23400,70200,35900,531600,0
11776,0,0,1,27,282000,35140,29,816,1800,26300,6600,871900,1
11777,4,0,0,24,847000,31860,5,883,94000,40200,41800,934500,1
11778,3,0,0,32,1003000,41000,5,875,95400,92300,18400,718400,1
11779,1,0,1,47,602000,47850,11,579,14900,29400,25900,738600,1
11780,4,0,0,22,879000,21460,6,300,97700,17800,38200,831300,0
11781,5,0,0,79,366000,3320,20,841,90200,17400,38200,773400,0
11782,5,1,0,45,846000,36940,24,647,91700,21600,40500,772900,1
11783,4,1,0,37,716000,5700,17,334,62000,46200,6400,848000,0
11784,4,0,1,23,1398000,31530,16,617,25600,24800,27900,754400,1
11785,3,1,1,60,603000,29700,26,637,93500,68000,17300,729500,0
11786,0,1,0,41,1493000,6430,29,665,8000,84000,41800,865700,1
11787,1,1,0,60,1174000,21670,8,576,8900,37900,43500,657200,1
11788,4,1,0,75,1317000,49370,21,686,12200,28600,42800,216300,0
11789,0,0,1,66,1025000,45800,12,697,73300,38600,49400,793900,1
11790,0,1,1,30,469000,13030,10,408,2000,42900,4600,317900,0
11791,2,1,1,63,1058000,23840,26,337,44500,47400,12300,198000,0
11792,4,0,1,61,814000,43860,10,444,1900,63600,4600,836600,0
11793,2,0,1,36,1272000,20050,15,543,18900,24500,7900,407200,1
11794,1,1,1,30,1152000,34550,5,351,71700,37100,16300,852400,0
11795,0,1,0,70,335000,19230,9,386,29000,11700,1000,513100,0
11796,4,0,0,52,1077000,790,16,457,4800,20500,40500,855200,0
11797,3,1,0,37,568000,27340,17,321,3300,59900,27700,385600,0
11798,3,0,0,24,317000,13190,20,365,7700,46400,46000,541400,0
11799,3,0,0,52,863000,20340,24,888,40600,48800,14100,899900,0
11800,4,1,1,27,1194000,18160,24,854,39700,32300,39100,735100,1
11801,5,0,0,45,830000,34050,27,326,16800,91100,18800,71400,0
11802,2,0,1,36,1320000,39820,8,528,54000,82900,47100,585100,1
11803,1,0,1,79,1151000,23640,8,670,44300,85200,26800,645200,0
11804,1,1,0,35,1446000,7530,17,555,70700,12000,28900,408700,1
11805,4,1,0,27,568000,2780,15,461,32700,14200,8600,722100,0
11806,1,1,1,28,309000,25210,6,620,23700,1800,4900,669900,1
11807,2,0,1,52,907000,16920,6,613,3300,33200,43100,264200,1
11808,3,1,0,26,856000,34760,27,538,73000,87800,35300,167300,1
11809,2,0,1,60,716000,47220,16,495,54100,91900,31500,438700,0
11810,2,1,1,44,529000,15000,17,600,83200,44800,30400,45900,1
11811,5,1,0,26,881000,15750,10,800,76700,50900,5200,687700,1
11812,3,0,1,42,1475000,21620,27,876,19500,33900,21300,882200,1
11813,0,1,0,34,1464000,650,24,756,15900,99500,20700,708800,1
11814,5,1,1,71,1078000,42640,7,371,47900,18900,41200,89300,0
11815,4,0,0,80,764000,7760,14,492,92100,50500,24400,219000,0
11816,4,0,1,30,228000,16140,14,691,31900,38200,46900,738400,0
11817,3,0,0,73,1255000,47840,28,731,95800,16400,48700,220000,0
11818,3,0,1,35,1418000,48070,19,892,48600,24400,21100,136000,1
11819,4,0,1,79,207000,33340,27,352,65000,62500,19900,871100,0
11820,1,1,1,44,1002000,35770,27,711,80500,92500,6700,775200,1
11821,5,0,1,22,406000,39280,19,694,68000,46300,44400,770500,1
11822,1,1,0,56,1392000,30740,6,459,92500,31400,22400,990300,0
11823,5,0,1,71,1007000,7780,20,777,3100,80500,33600,833800,0
11824,0,0,0,72,927000,3330,21,461,51500,91500,26900,614000,0
11825,5,1,0,57,660000,9120,23,702,39100,74500,39800,891000,0
11826,2,0,0,64,949000,18400,28,404,88700,94500,28900,253600,0
11827,4,0,1,49,1386000,36780,17,338,87700,4700,35300,17200,0
11828,3,1,0,29,1377000,33750,11,459,66900,92700,40800,643200,0
11829,1,1,1,52,320000,2070,14,317,77700,99000,22800,980600,0
11830,4,1,0,48,588000,17890,20,849,24500,42800,47700,735500,1
11831,2,1,0,21,1187000,720,10,747,96700,40900,16300,25700,0
11832,0,1,1,40,254000,6230,5,554,10000,32500,31500,930100,1
11833,5,1,0,38,925000,47940,13,535,50000,8900,19700,298600,1
11834,5,0,0,46,581000,16110,10,584,97300,74200,46100,906500,1
11835,4,0,1,43,527000,49390,24,532,32900,55900,8400,346500,1
11836,5,1,0,45,1311000,20450,20,829,73100,8300,3700,942100,1
11837,1,0,0,44,1198000,13330,6,330,86700,33700,1000,485400,0
11838,5,0,0,58,1246000,30310,24,851,90800,49500,20500,729500,0
11839,4,0,0,28,900000,15800,17,764,74400,44800,42000,879900,1
11840,2,0,0,74,1222000,7540,17,602,27600,80100,19200,220100,0
11841,4,1,0,48,622000,2380,15,421,23900,44000,33500,961100,0
11842,2,0,1,45,370000,46100,17,408,64300,48500,41200,88600,0
11843,0,1,1,25,742000,1410,10,825,96200,53900,39300,907400,1
11844,0,0,0,62,1167000,5620,28,707,47100,18400,2400,814600,0
11845,3,1,0,51,1149000,24410,13,548,88900,94600,16800,950800,1
11846,1,0,1,50,967000,11510,25,785,96400,7900,30800,127800,1
11847,3,0,1,76,909000,9490,6,422,94000,91300,16000,174300,0
11848,1,0,0,29,1324000,3200,10,478,2700,59600,24000,624900,0
11849,5,0,1,66,1261000,3630,29,533,25900,44700,23100,55100,0
11850,1,0,1,71,992000,49750,16,439,62100,48400,41600,268100,0
11851,2,0,0,76,1369000,12110,28,734,73000,60900,41100,328200,0
11852,3,1,0,72,947000,49200,28,340,98500,39600,22100,663800,0
11853,5,1,0,29,1328000,32390,28,504,80100,78500,42600,836300,1
11854,3,0,1,22,323000,18260,10,787,16400,29100,2700,982900,1
11855,0,1,0,37,818000,45420,20,504,31600,12600,1200,570100,1
11856,2,0,1,21,686000,6650,23,829,14800,60000,12200,415000,1
11857,0,1,0,77,1038000,4240,12,749,28100,90100,14500,254500,0
11858,4,0,1,59,502000,1040,27,345,20900,1500,18100,744000,0
11859,1,1,0,71,818000,42020,27,733,39200,57600,47800,809100,0
11860,4,0,0,26,823000,12790,23,388,52000,66000,17500,205800,0
11861,0,1,0,21,950000,48050,17,568,44400,56400,42600,991800,1
11862,3,0,0,74,1048000,35880,13,313,18900,43300,38900,756700,0
11863,3,0,1,29,629000,43130,12,703,65400,41200,39300,698600,1
11864,5,0,1,77,1232000,34310,14,500,25600,50100,29800,550100,0
11865,5,0,1,32,906000,29760,7,576,95900,50000,24400,957800,1
11866,3,0,0,37,1012000,17060,25,679,40100,80800,8900,453400,1
11867,0,1,1,67,422000,940,6,740,27900,5600,15800,10200,0
11868,3,0,0,64,1387000,45110,17,814,59700,99600,11400,405200,1
11869,4,1,0,61,699000,39600,19,888,28600,58600,45100,247400,1
11870,4,0,1,34,1467000,47710,13,717,80700,59000,16000,675100,1
11871,0,0,0,45,558000,7440,20,425,50400,67700,38100,422000,0
11872,4,0,0,32,1394000,2470,14,896,91000,81000,5300,421200,1
11873,3,1,0,54,817000,31200,5,488,74100,68200,3400,982300,0
11874,0,0,1,36,1163000,11610,10,581,57600,86300,5700,491700,1
11875,2,1,0,66,877000,41510,23,584,11500,1400,16500,354300,0
11876,2,0,1,65,463000,41420,18,532,10600,24900,35600,762300,1
11877,1,1,0,66,1389000,34080,29,558,79700,41500,25900,442800,0
11878,4,1,1,43,1310000,39390,14,304,14700,89200,23100,623000,0
11879,4,0,1,37,889000,39340,15,609,73000,68400,7000,281600,1
11880,0,1,1,24,1435000,48350,25,328,8900,19100,36500,427900,0
11881,5,1,0,54,1158000,4020,8,560,96800,26900,25600,291800,1
11882,2,1,1,42,676000,40560,28,610,67400,77300,38500,338700,1
11883,2,0,0,80,325000,14530,24,834,52000,50400,17800,910500,0
11884,5,0,0,32,1245000,34030,21,839,52200,21900,27900,706300,1
11885,3,0,0,37,553000,49800,17,633,86100,37200,33100,198200,1
11886,5,1,0,32,1483000,41210,14,637,56600,62100,11300,212500,1
11887,1,0,1,55,1209000,43560,6,560,83200,22100,24000,361700,1
11888,5,1,0,55,1346000,34590,24,505,25900,10000,6000,95100,0
11889,5,0,0,39,694000,2890,19,822,22100,91300,13300,585000,1
11890,4,1,0,72,1004000,32820,27,840,76800,72200,25900,985400,0
11891,3,0,0,28,804000,38220,13,737,86300,60700,11600,762900,1
11892,3,1,0,75,1100000,31330,19,766,57700,96700,10200,495500,0
11893,2,0,1,63,1289000,35810,10,409,51500,1000,36800,885600,0
11894,1,1,1,49,719000,19650,9,730,21400,35800,29100,379800,1
11895,0,1,0,75,331000,43680,7,618,48300,50300,49900,687300,0
11896,3,0,0,57,783000,21380,25,669,31400,67400,32100,570400,0
11897,4,1,0,76,686000,38860,14,482,37900,45500,32300,286800,0
11898,3,0,0,74,1198000,2970,15,551,86600,23600,44400,792100,0
11899,3,0,1,32,1168000,41150,23,828,51500,37100,14100,489600,1
11900,3,0,1,47,385000,33590,5,355,45800,41200,4100,220300,0
11901,0,1,1,39,1425000,34860,14,574,58000,38400,4000,725000,1
11902,3,0,1,76,526000,21070,19,372,20900,1400,1900,648300,0
11903,4,0,1,71,555000,20340,6,837,57700,25400,23800,68100,0
11904,3,1,0,25,492000,28290,20,632,14700,11300,14400,275500,1
11905,1,0,1,32,910000,17890,13,795,36500,89700,4500,393200,1
11906,5,0,0,61,984000,9670,7,715,40700,4600,38000,238300,1
11907,4,0,0,36,951000,13680,11,330,60900,1600,44500,932500,0
11908,4,1,0,28,1477000,3030,9,575,93500,33900,18500,398700,1
11909,0,1,0,59,475000,48280,27,368,34600,75500,34300,354000,0
11910,4,0,1,27,346000,37950,23,430,41800,49100,30900,580300,0
11911,0,0,1,45,528000,41680,17,526,10300,9000,29000,296200,1
11912,5,1,0,21,1080000,27690,28,597,63100,21300,7800,514300,1
11913,2,1,1,48,838000,9640,27,544,74600,61800,37300,380900,1
11914,2,1,1,26,609000,43320,15,533,65300,73300,15200,686500,1
11915,0,0,0,57,845000,46490,7,726,8300,51500,17000,55300,0
11916,4,1,0,80,1272000,34540,9,579,9500,29300,38300,832600,0
11917,2,1,1,44,734000,23880,18,581,86700,71900,4600,465600,1
11918,2,0,0,64,1352000,17280,19,709,47000,97600,6700,828700,1
11919,0,1,1,74,1236000,30070,11,792,31800,74400,9700,519900,0
11920,1,1,1,42,293000,34060,21,460,65200,40000,26900,604000,0
11921,5,0,1,67,782000,33620,14,459,44500,34300,29400,369300,0
11922,5,1,1,44,229000,19140,8,815,78200,27000,37900,166700,0
11923,2,0,0,26,1165000,21060,19,645,89900,26300,3200,789300,1
11924,1,1,1,52,1252000,27170,16,619,74400,87000,13200,162700,1
11925,1,0,1,32,1229000,15670,24,742,15300,7400,10100,213500,1
11926,0,0,1,66,679000,41850,19,598,87300,50400,47600,73700,1
11927,0,1,1,47,1165000,9040,24,713,90700,7700,24500,294300,1
11928,4,1,0,30,1456000,13030,20,374,35800,38400,13500,635300,0
11929,4,1,1,73,659000,39250,17,515,52900,82500,39300,807300,0
11930,5,0,1,30,1335000,30560,9,602,38700,45200,39500,580700,1
11931,0,1,0,72,440000,16340,27,845,63700,51800,48000,75300,0
11932,2,1,0,56,324000,5250,24,558,88100,43700,30800,336800,0
11933,0,0,0,64,1260000,30000,19,425,71600,82300,6200,47200,0
11934,4,0,0,77,698000,46960,21,559,31600,65600,39600,679500,0
11935,0,0,0,47,756000,26190,5,717,16300,96200,44300,882000,1
11936,5,1,0,39,935000,48580,14,772,92600,65100,21600,509500,1
11937,2,0,0,47,776000,28770,19,518,58600,69800,22500,942500,1
11938,2,1,0,56,1008000,27840,7,476,27900,69500,42800,960100,0
11939,1,0,0,45,1255000,1190,9,888,49500,71400,38300,582800,1
11940,2,1,0,52,381000,13770,26,418,53900,80300,41500,404400,0
11941,3,0,0,34,1105000,41230,29,422,52900,20700,36800,448500,0
11942,4,0,1,34,488000,2560,13,461,98000,58900,16000,116100,0
11943,5,1,0,57,1303000,47540,6,363,59200,6300,39700,487400,0
11944,1,1,1,25,743000,31530,6,314,81800,7100,14300,815300,0
11945,3,0,1,64,1325000,27150,18,702,36200,66300,10800,335400,1
11946,2,0,1,50,599000,22420,17,675,69700,11900,16500,49700,0
11947,0,0,1,48,752000,33250,26,590,59500,70500,11400,175700,1
11948,1,0,1,79,364000,22740,11,586,13600,24300,45900,144200,0
11949,5,1,1,79,560000,42560,21,706,29200,73600,7000,48000,0
11950,2,0,1,25,349000,31660,25,473,13700,44500,48600,577400,0
11951,5,1,1,53,1169000,47940,19,749,22400,39100,42700,629500,1
11952,1,1,0,62,1202000,15280,8,829,32600,28400,46800,670600,1
11953,0,1,1,25,1433000,34400,8,448,8300,78600,9400,964400,0
11954,1,1,1,71,502000,17620,13,415,29700,31400,31500,82600,0
11955,5,1,1,78,1272000,30430,19,566,69600,7900,7200,875600,0
11956,4,1,1,72,442000,6920,26,341,79000,16700,22100,600000,0
11957,4,1,0,49,1017000,38800,29,352,4100,49900,39500,769000,0
11958,2,1,0,38,357000,25910,6,891,21800,75200,6400,985000,1
11959,1,0,0,40,1032000,30710,8,565,38500,47200,41300,957300,1
11960,2,0,1,52,1221000,7230,23,862,52800,22400,8600,222600,0
11961,1,1,1,57,910000,2590,8,853,54800,60000,30600,497800,1
11962,2,1,1,56,488000,49040,8,534,81400,62400,13200,621900,1
11963,5,1,1,50,1046000,28810,6,356,92300,42400,11600,519100,0
11964,5,0,1,27,1200000,25530,8,757,97800,49600,12700,745800,1
11965,0,0,1,28,552000,2090,23,679,77700,37500,45700,756900,1
11966,1,1,0,35,1326000,16660,8,587,29100,49600,30600,671200,1
11967,0,1,0,78,915000,31030,6,328,65900,33400,33900,245400,0
11968,3,0,1,61,1044000,30510,10,629,55200,82600,20800,415300,1
11969,2,0,1,75,590000,21390,17,523,94800,34900,8200,468300,0
11970,4,0,1,50,1291000,9520,25,511,69900,44300,24400,655200,1
11971,5,0,0,60,341000,11530,14,509,35200,95000,31000,543100,1
11972,5,0,1,50,1436000,47470,9,640,2100,15100,17000,385700,1
11973,3,1,0,24,582000,33430,19,749,23700,7900,29300,13800,0
11974,2,0,0,63,505000,46350,28,803,2000,62700,16300,457300,0
11975,5,0,1,51,404000,8000,8,369,31400,63500,37200,614200,0
11976,5,1,1,52,1035000,43270,21,852,2300,69600,10200,301200,0
11977,1,1,0,63,1495000,10810,23,410,32500,45900,46300,592200,0
11978,0,0,1,33,1413000,33460,12,596,61800,37100,33800,691800,1
11979,4,0,0,36,471000,1440,8,399,96900,97400,27100,455100,0
11980,3,0,1,48,282000,23760,9,333,21100,67200,20200,18600,0
11981,5,1,0,72,339000,44070,21,718,21900,17800,33100,74300,0
11982,1,1,1,28,1102000,22200,11,534,17200,57800,4800,630900,1
11983,0,1,0,72,1423000,45180,18,469,2000,90200,27700,482800,0
11984,2,1,1,29,728000,28930,5,503,92700,3500,49400,227100,1
11985,5,1,1,64,839000,11590,9,393,9300,34500,34500,480400,0
11986,1,0,1,60,1120000,49130,26,458,32600,42500,23000,297200,0
11987,4,1,1,28,691000,580,9,625,31100,10800,37900,608100,1
11988,0,0,1,74,630000,18930,8,692,65000,55200,19500,721900,0
11989,2,1,0,28,486000,10690,20,780,38500,48600,45100,999000,1
11990,2,0,0,67,886000,24920,18,378,85400,38000,2600,131600,0
11991,0,0,0,50,766000,32600,21,384,45200,52100,19100,885100,0
11992,2,0,1,66,1187000,27190,17,427,32600,55800,38200,54100,0
11993,5,0,0,61,886000,33210,25,345,47500,61800,33600,555200,0
11994,1,0,0,65,444000,36380,7,353,30000,59200,36000,584800,0
11995,5,0,1,49,1342000,31870,29,871,72200,68800,39200,743000,1
11996,5,0,0,35,506000,33790,17,874,49300,92900,35100,168800,1
11997,1,1,1,61,944000,11290,22,780,55000,54100,35300,411700,0
11998,3,1,1,46,1438000,23550,7,333,52100,11600,19200,431400,0
11999,4,0,0,75,745000,43480,15,634,32600,50000,40400,564300,0
12000,3,0,0,66,1149000,900,18,761,98900,82400,26600,378800,1
12001,2,0,0,44,698000,36690,29,839,70500,89900,22800,596500,1
12002,5,0,1,43,1089000,44710,5,745,95000,60100,28200,970700,1
12003,3,0,0,22,1383000,35090,19,592,500,16800,46700,416500,1
12004,3,1,1,44,544000,19250,22,744,52000,82500,36800,314200,1
12005,1,0,0,67,773000,6680,17,542,68900,74300,8100,822000,1
12006,2,0,1,61,206000,20470,29,377,90000,52300,14100,180000,0
12007,2,1,0,58,720000,49700,29,834,77400,41000,1300,990400,0
12008,0,1,0,35,1328000,42370,12,793,41700,11400,31800,968700,1
